artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
M04,M,raise,invalid,17,120,50,50,50,30
M04,M,raise,invalid,17,201,50,50,50,50
M04,M,raise,invalid,18,012,70,70,70,70
M04,M,raise,invalid,18,120,70,70,70,70
M04,M,raise,invalid,18,201,70,70,70,70
M04,M,raise,invalid,19,012,50,50,50,30
M04,M,raise,invalid,19,120,50,50,50,30
M04,M,raise,invalid,19,201,50,50,50,30
M05,M,lower,valid,0,012,90,80,65,60
M05,M,lower,valid,0,120,90,80,77,65
M05,M,lower,valid,0,201,90,85,75,65
M05,M,lower,valid,1,012,90,75,60,55
M05,M,lower,valid,1,120,90,80,78,70
M05,M,lower,valid,1,201,90,88,80,70
M05,M,lower,valid,2,012,92,80,70,68
M05,M,lower,valid,2,120,92,85,83,75
M05,M,lower,valid,2,201,92,85,70,60
M05,M,lower,valid,3,012,92,85,75,73
M05,M,lower,valid,3,120,92,85,83,75
M05,M,lower,valid,3,201,92,90,80,60
M05,M,lower,valid,4,012,90,80,70,68
M05,M,lower,valid,4,120,90,75,73,65
M05,M,lower,valid,4,201,90,88,75,60
M05,M,lower,valid,5,012,92,80,65,63
M05,M,lower,valid,5,120,92,85,83,75
M05,M,lower,valid,5,201,92,88,75,60
M05,M,lower,valid,6,012,90,80,65,60
M05,M,lower,valid,6,120,90,80,78,70
M05,M,lower,valid,6,201,90,88,70,60
M05,M,lower,valid,7,012,90,80,70,68
M05,M,lower,valid,7,120,90,85,83,80
M05,M,lower,valid,7,201,90,88,80,65
M05,M,lower,valid,8,012,92,80,65,63
M05,M,lower,valid,8,120,92,85,83,80
M05,M,lower,valid,8,201,92,90,80,60
M05,M,lower,valid,9,012,94,88,75,73
M05,M,lower,valid,9,120,94,85,83,78
M05,M,lower,valid,9,201,94,90,70,60
M05,M,lower,valid,10,012,93,85,70,65
M05,M,lower,valid,10,120,93,80,78,65
M05,M,lower,valid,10,201,93,88,75,60
M05,M,lower,valid,11,012,92,80,65,60
M05,M,lower,valid,11,120,92,80,78,75
M05,M,lower,valid,11,201,92,88,70,55
M05,M,lower,valid,12,012,93,82,75,72
M05,M,lower,valid,12,120,93,80,78,70
M05,M,lower,valid,12,201,93,88,75,65
M05,M,lower,valid,13,012,90,80,65,60
M05,M,lower,valid,13,120,90,80,78,70
M05,M,lower,valid,13,201,90,88,75,60
M05,M,lower,valid,14,012,92,85,70,60
M05,M,lower,valid,14,120,92,85,83,80
M05,M,lower,valid,14,201,92,85,70,55
M05,M,lower,valid,15,012,93,85,75,70
M05,M,lower,valid,15,120,93,80,78,70
M05,M,lower,valid,15,201,93,90,75,65
M05,M,lower,valid,16,012,92,80,70,68
M05,M,lower,valid,16,120,92,80,78,75
M05,M,lower,valid,16,201,92,90,80,65
M05,M,lower,valid,17,012,93,85,75,70
M05,M,lower,valid,17,120,93,80,78,75
M05,M,lower,valid,17,201,93,90,80,65
M05,M,lower,valid,18,012,92,75,60,50
M05,M,lower,valid,18,120,92,85,83,75
M05,M,lower,valid,18,201,92,85,70,60
M05,M,lower,valid,19,012,95,85,75,70
M05,M,lower,valid,19,120,95,80,78,70
M05,M,lower,valid,19,201,95,92,85,75
M05,M,lower,invalid,0,012,90,80,50,70
M05,M,lower,invalid,0,120,90,75,30,20
M05,M,lower,invalid,0,201,90,75,60,35
M05,M,lower,invalid,1,012,90,70,40,55
M05,M,lower,invalid,1,120,90,60,30,70
M05,M,lower,invalid,1,201,90,80,40,30
M05,M,lower,invalid,2,012,92,40,25,78
M05,M,lower,invalid,2,120,92,70,25,15
M05,M,lower,invalid,2,201,92,85,70,30
M05,M,lower,invalid,3,012,92,92,80,70
M05,M,lower,invalid,3,201,92,80,75,45
M05,M,lower,invalid,4,012,90,88,65,30
M05,M,lower,invalid,4,120,90,40,15,70
M05,M,lower,invalid,4,201,90,75,55,40
M05,M,lower,invalid,5,012,92,90,85,70
M05,M,lower,invalid,5,120,92,60,30,75
M05,M,lower,invalid,5,201,92,80,75,88
M05,M,lower,invalid,6,012,90,90,60,70
M05,M,lower,invalid,6,120,90,60,50,30
M05,M,lower,invalid,6,201,90,70,85,80
M05,M,lower,invalid,7,012,90,90,55,70
M05,M,lower,invalid,7,120,90,60,30,50
M05,M,lower,invalid,7,201,90,30,20,5
M05,M,lower,invalid,8,012,92,30,20,70
M05,M,lower,invalid,8,120,92,40,30,20
M05,M,lower,invalid,8,201,92,85,92,80
M05,M,lower,invalid,9,012,94,80,60,75
M05,M,lower,invalid,9,120,94,65,30,45
M05,M,lower,invalid,9,201,94,40,40,30
M05,M,lower,invalid,10,012,93,93,85,75
M05,M,lower,invalid,10,120,93,40,15,20
M05,M,lower,invalid,10,201,93,65,30,10
M05,M,lower,invalid,11,012,92,92,75,65
M05,M,lower,invalid,11,120,92,60,30,40
M05,M,lower,invalid,11,201,92,85,50,20
M05,M,lower,invalid,12,012,93,85,50,75
M05,M,lower,invalid,12,120,93,70,60,40
M05,M,lower,invalid,12,201,93,85,85,70
M05,M,lower,invalid,13,012,90,80,70,60
M05,M,lower,invalid,13,120,90,70,60,65
M05,M,lower,invalid,13,201,90,88,75,20
M05,M,lower,invalid,14,012,92,80,65,92
M05,M,lower,invalid,14,120,92,50,20,75
M05,M,lower,invalid,14,201,92,75,25,15
M05,M,lower,invalid,15,012,93,93,70,30
M05,M,lower,invalid,15,120,93,70,30,80
M05,M,lower,invalid,15,201,93,85,93,75
M05,M,lower,invalid,16,012,92,92,45,80
M05,M,lower,invalid,16,120,92,30,10,1
M05,M,lower,invalid,16,201,92,80,85,30
M05,M,lower,invalid,17,012,93,80,60,55
M05,M,lower,invalid,17,120,93,60,55,35
M05,M,lower,invalid,17,201,93,50,40,10
M05,M,lower,invalid,18,012,92,80,60,75
M05,M,lower,invalid,18,120,92,60,40,60
M05,M,lower,invalid,18,201,92,60,80,78
M05,M,lower,invalid,19,012,95,95,60,50
M05,M,lower,invalid,19,120,95,40,20,55
M05,M,lower,invalid,19,201,95,80,65,60
M06,M,lower,valid,0,012,60,40,20,10
M06,M,lower,valid,0,120,60,50,30,20
M06,M,lower,valid,0,201,60,35,20,10
M06,M,lower,valid,1,012,65,40,25,15
M06,M,lower,valid,1,120,65,50,30,15
M06,M,lower,valid,1,201,65,40,25,15
M06,M,lower,valid,2,012,45,30,20,10
M06,M,lower,valid,2,120,45,30,25,15
M06,M,lower,valid,2,201,45,30,20,10
M06,M,lower,valid,3,012,60,45,30,20
M06,M,lower,valid,3,120,60,45,30,20
M06,M,lower,valid,3,201,60,30,15,10
M06,M,lower,valid,4,012,60,50,40,30
M06,M,lower,valid,4,120,60,50,40,20
M06,M,lower,valid,4,201,60,40,25,15
M06,M,lower,valid,5,012,65,40,30,20
M06,M,lower,valid,5,120,65,50,30,20
M06,M,lower,valid,5,201,65,35,20,10
M06,M,lower,valid,6,012,65,50,30,20
M06,M,lower,valid,6,120,65,45,30,20
M06,M,lower,valid,6,201,65,40,20,10
M06,M,lower,valid,7,012,60,45,30,20
M06,M,lower,valid,7,120,60,40,30,20
M06,M,lower,valid,7,201,60,30,20,10
M06,M,lower,valid,8,012,65,35,20,15
M06,M,lower,valid,8,120,65,50,35,20
M06,M,lower,valid,8,201,65,30,15,5
M06,M,lower,valid,9,012,60,35,15,10
M06,M,lower,valid,9,120,60,45,30,15
M06,M,lower,valid,9,201,60,35,20,10
M06,M,lower,valid,10,012,60,40,30,20
M06,M,lower,valid,10,120,60,40,30,20
M06,M,lower,valid,10,201,60,35,25,15
M06,M,lower,valid,11,012,70,45,30,20
M06,M,lower,valid,11,120,70,45,30,20
M06,M,lower,valid,11,201,70,40,20,10
M06,M,lower,valid,12,012,60,35,20,15
M06,M,lower,valid,12,120,60,45,30,20
M06,M,lower,valid,12,201,60,35,20,10
M06,M,lower,valid,13,012,65,45,30,20
M06,M,lower,valid,13,120,65,45,30,15
M06,M,lower,valid,13,201,65,30,15,5
M06,M,lower,valid,14,012,65,30,15,10
M06,M,lower,valid,14,120,65,40,30,20
M06,M,lower,valid,14,201,65,35,20,10
M06,M,lower,valid,15,012,60,30,20,15
M06,M,lower,valid,15,120,60,40,25,15
M06,M,lower,valid,15,201,60,30,20,10
M06,M,lower,valid,16,012,60,40,20,10
M06,M,lower,valid,16,120,60,45,30,20
M06,M,lower,valid,16,201,60,35,20,10
M06,M,lower,valid,17,012,45,30,20,15
M06,M,lower,valid,17,120,45,30,25,10
M06,M,lower,valid,17,201,45,30,20,10
M06,M,lower,valid,18,012,65,35,25,15
M06,M,lower,valid,18,120,65,45,25,15
M06,M,lower,valid,18,201,65,40,20,10
M06,M,lower,valid,19,012,50,30,20,15
M06,M,lower,valid,19,120,50,40,30,20
M06,M,lower,valid,19,201,50,30,15,5
M06,M,lower,invalid,0,012,60,30,1,1
M06,M,lower,invalid,0,120,60,5,1,1
M06,M,lower,invalid,0,201,60,1,1,1
M06,M,lower,invalid,1,012,65,30,5,1
M06,M,lower,invalid,1,120,65,20,1,1
M06,M,lower,invalid,1,201,65,25,10,1
M06,M,lower,invalid,2,012,45,30,1,1
M06,M,lower,invalid,2,120,45,1,1,1
M06,M,lower,invalid,2,201,45,1,1,1
M06,M,lower,invalid,3,012,60,45,10,1
M06,M,lower,invalid,3,120,60,20,1,1
M06,M,lower,invalid,3,201,60,10,5,1
M06,M,lower,invalid,4,012,60,45,1,1
M06,M,lower,invalid,4,120,60,1,1,1
M06,M,lower,invalid,4,201,60,10,1,1
M06,M,lower,invalid,5,012,65,30,1,1
M06,M,lower,invalid,5,120,65,20,1,1
M06,M,lower,invalid,5,201,65,30,15,1
M06,M,lower,invalid,6,012,65,45,10,1
M06,M,lower,invalid,6,120,65,1,1,1
M06,M,lower,invalid,6,201,65,20,5,1
M06,M,lower,invalid,7,012,60,25,5,1
M06,M,lower,invalid,7,120,60,10,1,1
M06,M,lower,invalid,7,201,60,10,5,1
M06,M,lower,invalid,8,012,65,30,1,1
M06,M,lower,invalid,8,120,65,7,1,1
M06,M,lower,invalid,8,201,65,5,1,1
M06,M,lower,invalid,9,012,60,30,1,1
M06,M,lower,invalid,9,120,60,5,1,1
M06,M,lower,invalid,9,201,60,10,5,1
M06,M,lower,invalid,10,012,60,30,1,1
M06,M,lower,invalid,10,120,60,10,1,1
M06,M,lower,invalid,10,201,60,5,1,1
M06,M,lower,invalid,11,012,70,70,1,1
M06,M,lower,invalid,11,120,70,20,1,1
M06,M,lower,invalid,12,012,60,25,1,1
M06,M,lower,invalid,12,120,60,5,1,1
M06,M,lower,invalid,12,201,60,15,5,1
M06,M,lower,invalid,13,012,65,30,1,1
M06,M,lower,invalid,13,120,65,1,1,1
M06,M,lower,invalid,13,201,65,10,1,1
M06,M,lower,invalid,14,012,65,30,1,1
M06,M,lower,invalid,14,120,65,5,1,1
M06,M,lower,invalid,14,201,65,1,15,1
M06,M,lower,invalid,15,012,60,40,1,1
M06,M,lower,invalid,15,120,60,10,1,1
M06,M,lower,invalid,15,201,60,1,1,1
M06,M,lower,invalid,16,012,60,45,1,1
M06,M,lower,invalid,16,120,60,1,1,1
M06,M,lower,invalid,16,201,60,25,10,1
M06,M,lower,invalid,17,012,45,30,5,1
M06,M,lower,invalid,17,120,45,1,1,1
M06,M,lower,invalid,17,201,45,5,2,1
M06,M,lower,invalid,18,012,65,40,1,1
M06,M,lower,invalid,18,120,65,1,1,1
M06,M,lower,invalid,18,201,65,1,1,1
M06,M,lower,invalid,19,012,50,25,1,1
M06,M,lower,invalid,19,120,50,1,1,1
M06,M,lower,invalid,19,201,50,5,1,1
M07,M,lower,valid,0,012,88,75,65,55
M07,M,lower,valid,0,120,88,70,65,50
M07,M,lower,valid,0,201,88,80,70,60
M07,M,lower,valid,1,012,85,75,60,50
M07,M,lower,valid,1,120,85,70,60,50
M07,M,lower,valid,1,201,85,78,70,60
M07,M,lower,valid,2,012,85,70,55,50
M07,M,lower,valid,2,120,85,60,50,35
M07,M,lower,valid,2,201,85,75,65,55
M07,M,lower,valid,3,012,87,75,65,60
M07,M,lower,valid,3,120,87,70,60,50
M07,M,lower,valid,3,201,87,75,60,45
M07,M,lower,valid,4,012,85,70,60,55
M07,M,lower,valid,4,120,85,70,60,50
M07,M,lower,valid,4,201,85,75,60,45
M07,M,lower,valid,5,012,87,75,60,50
M07,M,lower,valid,5,120,87,70,60,50
M07,M,lower,valid,5,201,87,78,70,60
M07,M,lower,valid,6,012,85,75,60,50
M07,M,lower,valid,6,120,85,70,60,50
M07,M,lower,valid,6,201,85,75,60,40
M07,M,lower,valid,7,012,88,80,65,60
M07,M,lower,valid,7,120,88,73,60,45
M07,M,lower,valid,7,201,88,80,65,50
M07,M,lower,valid,8,012,85,75,60,55
M07,M,lower,valid,8,120,85,70,60,50
M07,M,lower,valid,8,201,85,75,60,45
M07,M,lower,valid,9,012,85,75,60,55
M07,M,lower,valid,9,120,85,65,55,40
M07,M,lower,valid,9,201,85,75,65,50
M07,M,lower,valid,10,012,85,70,55,45
M07,M,lower,valid,10,120,85,60,55,40
M07,M,lower,valid,10,201,85,75,60,50
M07,M,lower,valid,11,012,88,70,60,55
M07,M,lower,valid,11,120,88,70,60,50
M07,M,lower,valid,11,201,88,75,60,45
M07,M,lower,valid,12,012,85,70,60,50
M07,M,lower,valid,12,120,85,70,60,50
M07,M,lower,valid,12,201,85,75,60,50
M07,M,lower,valid,13,012,88,75,60,50
M07,M,lower,valid,13,120,88,70,60,50
M07,M,lower,valid,13,201,88,80,70,60
M07,M,lower,valid,14,012,85,75,55,45
M07,M,lower,valid,14,120,85,65,60,50
M07,M,lower,valid,14,201,85,75,65,55
M07,M,lower,valid,15,012,85,70,55,45
M07,M,lower,valid,15,120,85,70,60,45
M07,M,lower,valid,15,201,85,75,60,50
M07,M,lower,valid,16,012,88,80,65,55
M07,M,lower,valid,16,120,88,70,60,45
M07,M,lower,valid,16,201,88,80,60,45
M07,M,lower,valid,17,012,85,75,65,60
M07,M,lower,valid,17,120,85,70,60,50
M07,M,lower,valid,17,201,85,75,60,50
M07,M,lower,valid,18,012,88,75,60,55
M07,M,lower,valid,18,120,88,65,55,45
M07,M,lower,valid,18,201,88,75,65,55
M07,M,lower,valid,19,012,85,70,60,55
M07,M,lower,valid,19,120,85,75,65,55
M07,M,lower,valid,19,201,85,75,60,45
M07,M,lower,invalid,0,012,88,60,85,82
M07,M,lower,invalid,0,120,88,88,88,88
M07,M,lower,invalid,0,201,88,60,40,40
M07,M,lower,invalid,1,012,85,50,50,85
M07,M,lower,invalid,1,120,85,85,85,70
M07,M,lower,invalid,1,201,85,45,20,80
M07,M,lower,invalid,2,012,85,70,85,85
M07,M,lower,invalid,2,120,85,85,85,85
M07,M,lower,invalid,2,201,85,70,80,80
M07,M,lower,invalid,3,012,87,75,87,87
M07,M,lower,invalid,3,120,87,87,87,87
M07,M,lower,invalid,3,201,87,70,25,35
M07,M,lower,invalid,4,012,85,70,80,85
M07,M,lower,invalid,4,120,85,85,85,50
M07,M,lower,invalid,4,201,85,85,70,60
M07,M,lower,invalid,5,012,87,75,87,85
M07,M,lower,invalid,5,120,87,87,87,80
M07,M,lower,invalid,5,201,87,60,80,60
M07,M,lower,invalid,6,012,85,65,85,75
M07,M,lower,invalid,6,120,85,85,85,50
M07,M,lower,invalid,6,201,85,60,75,70
M07,M,lower,invalid,7,012,88,50,80,85
M07,M,lower,invalid,7,120,88,88,88,20
M07,M,lower,invalid,7,201,88,45,30,30
M07,M,lower,invalid,8,012,85,60,80,75
M07,M,lower,invalid,8,120,85,85,85,85
M07,M,lower,invalid,8,201,85,60,50,85
M07,M,lower,invalid,9,012,85,60,85,80
M07,M,lower,invalid,9,120,85,85,85,85
M07,M,lower,invalid,9,201,85,75,80,5
M07,M,lower,invalid,10,012,85,60,85,85
M07,M,lower,invalid,10,120,85,85,85,85
M07,M,lower,invalid,10,201,85,80,78,78
M07,M,lower,invalid,11,012,88,45,88,88
M07,M,lower,invalid,11,120,88,88,88,85
M07,M,lower,invalid,11,201,88,45,30,85
M07,M,lower,invalid,12,012,85,70,85,85
M07,M,lower,invalid,12,120,85,10,85,70
M07,M,lower,invalid,12,201,85,75,55,55
M07,M,lower,invalid,13,012,88,50,85,80
M07,M,lower,invalid,13,120,88,1,88,80
M07,M,lower,invalid,13,201,88,88,60,85
M07,M,lower,invalid,14,012,85,60,85,80
M07,M,lower,invalid,14,120,85,85,85,85
M07,M,lower,invalid,14,201,85,85,60,60
M07,M,lower,invalid,15,012,85,65,85,85
M07,M,lower,invalid,15,120,85,85,85,85
M07,M,lower,invalid,15,201,85,50,70,85
M07,M,lower,invalid,16,012,88,55,88,88
M07,M,lower,invalid,16,120,88,88,88,88
M07,M,lower,invalid,16,201,88,60,30,30
M07,M,lower,invalid,17,012,85,80,85,85
M07,M,lower,invalid,17,120,85,85,85,85
M07,M,lower,invalid,17,201,85,60,75,85
M07,M,lower,invalid,18,012,88,55,88,85
M07,M,lower,invalid,18,120,88,88,88,88
M07,M,lower,invalid,18,201,88,88,30,88
M07,M,lower,invalid,19,012,85,60,5,70
M07,M,lower,invalid,19,120,85,85,55,40
M07,M,lower,invalid,19,201,85,75,30,80
M08,M,lower,valid,0,012,90,75,55,45
M08,M,lower,valid,0,120,90,80,45,30
M08,M,lower,valid,0,201,90,65,40,25
M08,M,lower,valid,1,012,89,75,60,45
M08,M,lower,valid,1,120,89,75,45,30
M08,M,lower,valid,1,201,89,45,30,20
M08,M,lower,valid,2,012,90,85,70,55
M08,M,lower,valid,2,120,90,75,45,30
M08,M,lower,valid,2,201,90,55,40,25
M08,M,lower,valid,3,012,85,70,55,45
M08,M,lower,valid,3,120,85,75,45,30
M08,M,lower,valid,3,201,85,60,40,30
M08,M,lower,valid,4,012,90,80,60,45
M08,M,lower,valid,4,120,90,75,50,30
M08,M,lower,valid,4,201,90,60,45,30
M08,M,lower,valid,5,012,90,65,50,40
M08,M,lower,valid,5,120,90,80,45,30
M08,M,lower,valid,5,201,90,60,45,30
M08,M,lower,valid,6,012,90,70,45,35
M08,M,lower,valid,6,120,90,70,30,20
M08,M,lower,valid,6,201,90,55,35,20
M08,M,lower,valid,7,012,90,75,60,45
M08,M,lower,valid,7,120,90,80,50,30
M08,M,lower,valid,7,201,90,45,30,20
M08,M,lower,valid,8,012,88,75,60,45
M08,M,lower,valid,8,120,88,75,50,30
M08,M,lower,valid,8,201,88,55,40,30
M08,M,lower,valid,9,012,90,70,60,50
M08,M,lower,valid,9,120,90,70,40,30
M08,M,lower,valid,9,201,90,45,30,20
M08,M,lower,valid,10,012,90,75,60,40
M08,M,lower,valid,10,120,90,70,40,25
M08,M,lower,valid,10,201,90,45,30,15
M08,M,lower,valid,11,012,88,75,60,50
M08,M,lower,valid,11,120,88,75,60,50
M08,M,lower,valid,11,201,88,55,40,25
M08,M,lower,valid,12,012,90,75,60,45
M08,M,lower,valid,12,120,90,70,45,30
M08,M,lower,valid,12,201,90,50,40,25
M08,M,lower,valid,13,012,88,77,65,40
M08,M,lower,valid,13,120,88,83,48,30
M08,M,lower,valid,13,201,88,58,45,30
M08,M,lower,valid,14,012,90,75,60,50
M08,M,lower,valid,14,120,90,75,40,30
M08,M,lower,valid,14,201,90,55,40,25
M08,M,lower,valid,15,012,90,75,60,50
M08,M,lower,valid,15,120,90,72,40,25
M08,M,lower,valid,15,201,90,50,35,20
M08,M,lower,valid,16,012,88,75,60,50
M08,M,lower,valid,16,201,88,70,60,50
M08,M,lower,valid,17,012,90,70,45,35
M08,M,lower,valid,17,120,90,75,45,30
M08,M,lower,valid,17,201,90,55,45,35
M08,M,lower,valid,18,012,90,75,60,35
M08,M,lower,valid,18,120,90,80,50,35
M08,M,lower,valid,18,201,90,40,30,20
M08,M,lower,valid,19,012,90,70,60,40
M08,M,lower,valid,19,120,90,75,45,30
M08,M,lower,valid,19,201,90,60,45,30
M08,M,lower,invalid,0,012,90,45,30,65
M08,M,lower,invalid,0,120,90,75,40,25
M08,M,lower,invalid,0,201,90,40,88,30
M08,M,lower,invalid,1,012,89,82,70,45
M08,M,lower,invalid,1,120,89,75,60,35
M08,M,lower,invalid,1,201,89,76,45,35
M08,M,lower,invalid,2,012,90,85,70,40
M08,M,lower,invalid,2,120,90,70,60,45
M08,M,lower,invalid,2,201,90,90,60,50
M08,M,lower,invalid,3,012,85,70,60,55
M08,M,lower,invalid,3,120,85,75,60,50
M08,M,lower,invalid,3,201,85,55,30,20
M08,M,lower,invalid,4,012,90,60,40,20
M08,M,lower,invalid,4,120,90,75,60,35
M08,M,lower,invalid,4,201,90,85,75,70
M08,M,lower,invalid,5,012,90,75,65,40
M08,M,lower,invalid,5,120,90,75,40,30
M08,M,lower,invalid,5,201,90,70,45,35
M08,M,lower,invalid,6,012,90,75,60,40
M08,M,lower,invalid,6,120,90,75,75,60
M08,M,lower,invalid,6,201,90,70,40,30
M08,M,lower,invalid,7,012,90,80,60,40
M08,M,lower,invalid,7,120,90,75,50,30
M08,M,lower,invalid,7,201,90,65,55,45
M08,M,lower,invalid,8,012,88,40,25,15
M08,M,lower,invalid,8,120,88,75,55,30
M08,M,lower,invalid,8,201,88,75,30,70
M08,M,lower,invalid,9,012,90,80,50,80
M08,M,lower,invalid,9,120,90,75,50,25
M08,M,lower,invalid,9,201,90,75,75,60
M08,M,lower,invalid,10,012,90,75,60,80
M08,M,lower,invalid,10,120,90,75,45,40
M08,M,lower,invalid,10,201,90,80,40,25
M08,M,lower,invalid,11,012,88,82,70,60
M08,M,lower,invalid,11,120,88,75,60,40
M08,M,lower,invalid,11,201,88,75,82,70
M08,M,lower,invalid,12,012,90,75,50,80
M08,M,lower,invalid,12,120,90,75,50,30
M08,M,lower,invalid,12,201,90,70,82,45
M08,M,lower,invalid,13,012,88,45,30,20
M08,M,lower,invalid,13,120,88,75,60,88
M08,M,lower,invalid,13,201,88,65,45,30
M08,M,lower,invalid,14,012,90,65,55,70
M08,M,lower,invalid,14,120,90,75,55,30
M08,M,lower,invalid,14,201,90,60,45,30
M08,M,lower,invalid,15,012,90,40,30,20
M08,M,lower,invalid,15,120,90,80,35,20
M08,M,lower,invalid,15,201,90,65,45,30
M08,M,lower,invalid,16,012,88,65,55,40
M08,M,lower,invalid,16,120,88,78,65,72
M08,M,lower,invalid,16,201,88,82,70,60
M08,M,lower,invalid,17,012,90,40,30,20
M08,M,lower,invalid,17,120,90,80,50,40
M08,M,lower,invalid,17,201,90,60,40,30
M08,M,lower,invalid,18,012,90,75,60,40
M08,M,lower,invalid,18,120,90,70,60,75
M08,M,lower,invalid,18,201,90,90,85,80
M08,M,lower,invalid,19,012,90,70,55,50
M08,M,lower,invalid,19,120,90,75,55,30
M08,M,lower,invalid,19,201,90,90,40,30
S01,S,raise,valid,0,012,45,50,60,65
S01,S,raise,valid,0,120,45,55,60,65
S01,S,raise,valid,0,201,45,50,55,60
S01,S,raise,valid,1,012,45,50,60,65
S01,S,raise,valid,1,120,45,55,60,65
S01,S,raise,valid,1,201,45,50,55,60
S01,S,raise,valid,2,012,35,40,50,55
S01,S,raise,valid,2,120,35,50,55,60
S01,S,raise,valid,2,201,35,40,45,50
S01,S,raise,valid,3,012,45,50,60,65
S01,S,raise,valid,3,120,45,55,60,65
S01,S,raise,valid,3,201,45,50,55,60
S01,S,raise,valid,4,012,45,50,60,65
S01,S,raise,valid,4,120,45,55,60,65
S01,S,raise,valid,4,201,45,50,55,60
S01,S,raise,valid,5,012,40,45,50,55
S01,S,raise,valid,5,120,40,55,60,65
S01,S,raise,valid,5,201,40,45,50,55
S01,S,raise,valid,6,012,40,45,55,60
S01,S,raise,valid,6,120,40,50,55,60
S01,S,raise,valid,6,201,40,45,50,55
S01,S,raise,valid,7,012,40,45,50,55
S01,S,raise,valid,7,120,40,55,60,65
S01,S,raise,valid,7,201,40,45,50,55
S01,S,raise,valid,8,012,40,45,50,55
S01,S,raise,valid,8,120,40,55,60,65
S01,S,raise,valid,8,201,40,45,50,55
S01,S,raise,valid,9,012,45,50,55,60
S01,S,raise,valid,9,120,45,55,60,65
S01,S,raise,valid,9,201,45,50,55,60
S01,S,raise,valid,10,012,35,40,45,50
S01,S,raise,valid,10,120,35,45,50,55
S01,S,raise,valid,10,201,35,45,50,55
S01,S,raise,valid,11,012,25,30,40,50
S01,S,raise,valid,11,120,25,45,50,55
S01,S,raise,valid,11,201,25,35,40,45
S01,S,raise,valid,12,012,35,40,50,55
S01,S,raise,valid,12,120,35,55,60,65
S01,S,raise,valid,12,201,35,40,45,50
S01,S,raise,valid,13,012,40,45,50,55
S01,S,raise,valid,13,120,40,55,60,65
S01,S,raise,valid,13,201,40,45,50,55
S01,S,raise,valid,14,012,40,45,55,60
S01,S,raise,valid,14,120,40,50,55,60
S01,S,raise,valid,14,201,40,45,50,60
S01,S,raise,valid,15,012,50,55,60,65
S01,S,raise,valid,15,120,50,55,60,62
S01,S,raise,valid,15,201,50,60,55,60
S01,S,raise,valid,16,012,30,35,40,45
S01,S,raise,valid,16,120,30,45,50,55
S01,S,raise,valid,16,201,30,35,40,45
S01,S,raise,valid,17,012,45,50,60,65
S01,S,raise,valid,17,120,45,60,65,70
S01,S,raise,valid,17,201,45,50,55,60
S01,S,raise,valid,18,012,40,45,50,55
S01,S,raise,valid,18,120,40,55,60,60
S01,S,raise,valid,18,201,40,45,50,55
S01,S,raise,valid,19,012,50,55,60,65
S01,S,raise,valid,19,120,50,60,65,70
S01,S,raise,valid,19,201,50,55,60,65
S01,S,raise,invalid,0,012,45,50,45,45
S01,S,raise,invalid,0,120,45,40,35,35
S01,S,raise,invalid,0,201,45,40,40,40
S01,S,raise,invalid,1,012,45,50,50,50
S01,S,raise,invalid,1,120,45,45,45,45
S01,S,raise,invalid,1,201,45,45,45,45
S01,S,raise,invalid,2,012,35,40,35,35
S01,S,raise,invalid,2,120,35,35,35,35
S01,S,raise,invalid,2,201,35,35,35,35
S01,S,raise,invalid,3,012,45,45,45,45
S01,S,raise,invalid,3,120,45,45,45,45
S01,S,raise,invalid,3,201,45,45,45,45
S01,S,raise,invalid,4,012,45,60,60,45
S01,S,raise,invalid,4,120,45,45,45,45
S01,S,raise,invalid,4,201,45,45,45,45
S01,S,raise,invalid,5,012,40,45,40,40
S01,S,raise,invalid,5,120,40,40,40,40
S01,S,raise,invalid,5,201,40,40,40,40
S01,S,raise,invalid,6,012,40,55,40,40
S01,S,raise,invalid,6,120,40,40,40,40
S01,S,raise,invalid,6,201,40,40,40,40
S01,S,raise,invalid,7,012,40,40,40,40
S01,S,raise,invalid,7,120,40,40,30,40
S01,S,raise,invalid,7,201,40,40,40,40
S01,S,raise,invalid,8,012,40,50,30,30
S01,S,raise,invalid,8,120,40,40,40,40
S01,S,raise,invalid,8,201,40,40,40,40
S01,S,raise,invalid,9,012,45,45,45,45
S01,S,raise,invalid,9,120,45,45,45,45
S01,S,raise,invalid,9,201,45,45,45,45
S01,S,raise,invalid,10,012,35,40,40,35
S01,S,raise,invalid,10,120,35,35,35,35
S01,S,raise,invalid,10,201,35,35,35,35
S01,S,raise,invalid,11,012,25,35,25,30
S01,S,raise,invalid,11,120,25,25,25,25
S01,S,raise,invalid,11,201,25,25,25,25
S01,S,raise,invalid,12,012,35,50,30,35
S01,S,raise,invalid,12,120,35,35,35,35
S01,S,raise,invalid,12,201,35,35,35,35
S01,S,raise,invalid,13,012,40,45,45,45
S01,S,raise,invalid,13,120,40,40,40,40
S01,S,raise,invalid,13,201,40,40,40,40
S01,S,raise,invalid,14,012,40,60,40,40
S01,S,raise,invalid,14,120,40,40,40,40
S01,S,raise,invalid,15,012,50,60,40,50
S01,S,raise,invalid,15,120,50,50,30,30
S01,S,raise,invalid,15,201,50,50,50,50
S01,S,raise,invalid,16,012,30,50,30,30
S01,S,raise,invalid,16,120,30,30,30,30
